,genre
2852,http://fr.dbpedia.org/resource/École_de_Canterbury
2853,http://fr.dbpedia.org/resource/Avant-rock
2854,"soul, hip-hop, funk, polyphonies africaines"
2855,"Musique de bande-annonce , Orchestral, Classique, musique épique"
2856,"Variété en français et français du Maghreb, arabe tunisien et classique, judéo-tunisien"
2857,http://fr.dbpedia.org/resource/Human_beatbox
2858,http://fr.dbpedia.org/resource/Musique_éthiopienne
2859,"calypso, rock soul,funk, reggae, bouyon, merengue, soca, zouk, gwo-ka, Cadence-Lypso"
2860,http://fr.dbpedia.org/resource/Indietronique
2861,"Rap East Coast, rap underground  jazz rap"
2862,http://fr.dbpedia.org/resource/Pop-rock_psychédélique
2863,http://fr.dbpedia.org/resource/Klapa
2864,http://fr.dbpedia.org/resource/Euro_house
2865,", Reggae, punk"
2866,http://fr.dbpedia.org/resource/Urban_rock
2867,"rock, musique celtique"
2868,Hip hop
2869,http://fr.dbpedia.org/resource/K-rock
2870,"Hip-hop, electropop, baltimore club, electronica"
2871,http://fr.dbpedia.org/resource/Folk_indé
2872,http://fr.dbpedia.org/resource/Oldschool_hardcore
2873,"Alternative rock, Indie Rock, Punk rock, Reggae."
2874,http://fr.dbpedia.org/resource/Tech_House
2875,"Gwo Siwo, Mayole, Gwo Ka"
2876,http://fr.dbpedia.org/resource/Carnaval_de_Guadeloupe
2877,"R&B, soul, hip-hop et pop"
2878,"Rock indépendant, indie pop, shoegazing, dreampop"
2879,Métal alternatif
2880,Vallenato
2881,"Alternative rock, power pop, pop punk, emo pop, grunge"
2882,"J-pop, kawaii metal, J-rock, heavy metal, Death metal"
2883,http://fr.dbpedia.org/resource/Coladeira
2884,http://fr.dbpedia.org/resource/Country_alternatif
2885,"Dubstep, brostep, drum and bass, electronica, heavy metal, trap, gorestep"
2886,http://fr.dbpedia.org/resource/Pizzica
2887,"Pop, Rock"
2888,"Pop rock, Alternative rock, Pop, Britpop, Blues et Rock indépendant."
2889,Afropop
2890,http://fr.dbpedia.org/resource/Highlife_(musique)
2891,"Chanson, schlager"
2892,http://fr.dbpedia.org/resource/Disc_jockey
2893,Chansonnier
2894,http://fr.dbpedia.org/resource/Tecno-brega
2895,"Varietés, rock, pop music Teatro Canzone."
2896,"Electro, House Dirty dutch"
2897,http://fr.dbpedia.org/resource/Improvisation_musicale
2898,http://fr.dbpedia.org/resource/Noise_Rock
2899,Folk Pop
2900,http://fr.dbpedia.org/resource/Lăutari
2901,"opérette, chanson"
2902,http://fr.dbpedia.org/resource/Motets
2903,http://fr.dbpedia.org/resource/Musique_Africaine
2904,"Indie pop, rock alternatif, dream pop, dark wave"
2905,http://fr.dbpedia.org/resource/Quatuor_à_cordes
2906,"Hard rock, pop"
2907,"Jazz, style : Swing"
2908,"Zouk cap-verdien, Kizomba, Cabo love"
2909,"Eurodance, reggae fusion"
2910,"Pop, dance-pop et dance"
2911,http://fr.dbpedia.org/resource/Afro-zouk
2912,Pop/Dance alternatif
2913,http://fr.dbpedia.org/resource/Skweee
2914,http://fr.dbpedia.org/resource/Hard-trance
2915,"Folk rock, indie folk, blues"
2916,http://fr.dbpedia.org/resource/Musique_japonaise
2917,http://fr.dbpedia.org/resource/British_soul
2918,http://fr.dbpedia.org/resource/Big_Band
2919,"Garage rock, Pop psychédélique, Bubblegum"
2920,"hardcore, industrial hardcore, crossbreed, drum & bass, acid, dubstep, IDM"
2921,"Rock psychédélique, Rock expérimental, Art Rock"
2922,http://fr.dbpedia.org/resource/Mapalé
2923,http://fr.dbpedia.org/resource/Porro
2924,"R&B, Pop"
2925,Heavy metal traditionnel
2926,http://fr.dbpedia.org/resource/Balkan_Beats
2927,"Rock indépendant, neopunk"
2928,"Rock progressif, new prog, funk, rock psychédélique, blues, rockabilly, soft rock, alternative rock"
2929,"Death metal, thrash metal, death metal mélodique"
2930,"Alternative, pop, lyrique"
2931,Metal chrétien
2932,"metal symphonique néo-classique,"
2933,http://fr.dbpedia.org/resource/Neo-thrash
2934,http://fr.dbpedia.org/resource/Musiques_Actuelles
2935,http://fr.dbpedia.org/resource/Progressive_death_metal
2936,"Tamawyt,Folklore Amazigh,Ahidous, musique berbère"
2937,http://fr.dbpedia.org/resource/Metal_(musique)
2938,http://fr.dbpedia.org/resource/Rock_classique
2939,"electro-house, progressive house, big room"
2940,"Electro, Electro Swing"
2941,"G-Funk, Rap West Coast, Funk, P-Funk, Funktronica"
2942,"Opéra, oratorio, mélodie, etc"
2943,http://fr.dbpedia.org/resource/Noise
2944,http://fr.dbpedia.org/resource/Orature
2945,"Rap engagé, Hip-hop"
2946,opérette et cinéma
2947,"Jazz, musique classique, contemporaine et improvisée"
2948,"Jazz manouche, Swing, Bolero, Pop Alternative"
2949,http://fr.dbpedia.org/resource/Rock_demenziale
2950,Dream-Pop
2951,http://fr.dbpedia.org/resource/Pop_Française
2952,Folk et jazz
2953,Musique Abbey
2954,hip-hop
2955,Musique bambara
2956,Rock Indépendant
2957,Rock industriel
2958,Musique de l'Ouest américain
2959,Rock expérimental avec la Langue des signes américaine
2960,"Pop, Doo Wop"
2961,"Beat, rock, pop rock"
2962,Deathcore
2963,"Shoegaze, Stoner, Slowcore"
2964,"rock, house et disco"
2965,"house music, world music, rock..."
2966,"Electrogoth, darkwave,"
2967,http://fr.dbpedia.org/resource/Musique_Sacrée
2968,Hardcore rap/dubstep
2969,"généraliste, dancefloor, electro, urban, pop, zouk, kizomba, kuduro"
2970,http://fr.dbpedia.org/resource/Théâtre_expérimental
2971,http://fr.dbpedia.org/resource/Copla_andaluza
2972,"Musique d'auteur, folk."
2973,SynthPop / New Waves
2974,"Folk puis pop, house"
2975,http://fr.dbpedia.org/resource/Musique_bolivienne
2976,http://fr.dbpedia.org/resource/Bikutsi
2977,"Schlager,"
2978,"Folk rock, rock."
2979,chanson bretonne
2980,http://fr.dbpedia.org/resource/Brega_(musique)
2981,"Rock indépendant, rock alternatif, pop indé, dream pop, tropicali, britpop"
2982,http://fr.dbpedia.org/resource/Wassoulou_(musique)
2983,http://fr.dbpedia.org/resource/Punk_français
2984,kwaito
2985,sokkie
2986,http://fr.dbpedia.org/resource/Hip-Hop_music
2987,http://fr.dbpedia.org/resource/Indian_classical_dance
2988,http://fr.dbpedia.org/resource/Glam-rock
2989,"Chanson, jazz, musiques du monde"
2990,"mélange les influences rock, celtique et même bluesy"
2991,http://fr.dbpedia.org/resource/Min'yō
2992,"Low folk, stoner rock, folk rock"
2993,"Gabber, hardcore"
2994,"Chanson, rock"
2995,"Metal atmosphérique, rock progressif, rock alternatif, trip rock"
2996,"Country, new country, country pop"
2997,http://fr.dbpedia.org/resource/Shuffle_(musique)
2998,http://fr.dbpedia.org/resource/Musique_experimentale
2999,http://fr.dbpedia.org/resource/Punk/Rock
3000,Pop/R&B
3001,http://fr.dbpedia.org/resource/Paganfolk
3002,http://fr.dbpedia.org/resource/Caf'_conc'
3003,http://fr.dbpedia.org/resource/Disco_rock
3004,http://fr.dbpedia.org/resource/Psaume
3005,http://fr.dbpedia.org/resource/Requiem
3006,http://fr.dbpedia.org/resource/Magnificat
3007,"Musique populaire, Folk, Malhoune moderne"
3008,"metal atmosphérique, doom metal, death metal"
3009,Rap français
3010,http://fr.dbpedia.org/resource/Acid-folk
3011,http://fr.dbpedia.org/resource/Reggae_Fusion
3012,http://fr.dbpedia.org/resource/Funk-metal
3013,"Pop rock dans la mouvance du 
Rock identitaire français"
3014,"Grindcore, metalcore"
3015,http://fr.dbpedia.org/resource/Rock_valenciano
3016,Electro gothic
3017,Punk ska
3018,Death progressif
3019,"Heavy metal, black metal, thrash metal"
3020,Metal et rock orchestral
3021,http://fr.dbpedia.org/resource/Black_pagan
3022,http://fr.dbpedia.org/resource/J-punk
3023,http://fr.dbpedia.org/resource/Euro-dance
3024,http://fr.dbpedia.org/resource/Café-concert
3025,http://fr.dbpedia.org/resource/Musique_d'orgue
3026,Musique pop arabe
3027,http://fr.dbpedia.org/resource/Jazz_latino
3028,"Bossa nova, jazz brésilien, Latin jazz, swing"
3029,http://fr.dbpedia.org/resource/Rock_mexicain
3030,http://fr.dbpedia.org/resource/Cirque
3031,"Kompa et Twoubadou haïtien,"
3032,variétés
3033,http://fr.dbpedia.org/resource/Hardcore_chrétien
3034,"Folk metal, doom metal, neofolk"
3035,"Rap, acid rap, horrorcore, rap rock, rap metal"
3036,Diseuse
3037,"Punk rock, pop punk, rock alternatif"
3038,http://fr.dbpedia.org/resource/Chanson-pop-électronique
3039,http://fr.dbpedia.org/resource/Art_vidéo
3040,Auteur de Bande Dessinée
3041,"Hip-hop, reggaeton, cubaton"
3042,"Rap hardcore, rap underground"
3043,"Rap East Coast, hip-hop alternatif, rap politique, rap underground, rap hardcore"
3044,http://fr.dbpedia.org/resource/French_touch
3045,Danse-théâtre et Non-danse
3046,"Electroclash, indie folk"
3047,"rock, zamacueca"
3048,"jazz, blues et rhythm and blues"
3049,Musique traditionnelle anglaise
3050,Folklore chilien
3051,http://fr.dbpedia.org/resource/Murder_rap
3052,http://fr.dbpedia.org/resource/Free_rock
3053,http://fr.dbpedia.org/resource/Dark_Folk
3054,http://fr.dbpedia.org/resource/Spiritique
3055,Anciennement
3056,Actuellement
3057,http://fr.dbpedia.org/resource/Disco-punk
3058,Chant choral
3059,"Christian rock, nu metal, rap metal, hard rock"
3060,"Blues-rock, soul rock, jam band"
3061,"Ballade, boléro."
3062,http://fr.dbpedia.org/resource/Musiques_Urbaines
3063,http://fr.dbpedia.org/resource/Vocal_jazz
3064,http://fr.dbpedia.org/resource/Techno-pop
3065,http://fr.dbpedia.org/resource/Danse_contemporaine
3066,"Electro house 2007- 2012,"
3067,Progressive House 2012-Présent
3068,"Techno 1998-2007,"
3069,Dance
3070,"rhythm and blues, doo-wop et rock'n'roll"
3071,http://fr.dbpedia.org/resource/Label_indépendant
3072,http://fr.dbpedia.org/resource/Musique_expérimental
3073,http://fr.dbpedia.org/resource/Seggae
3074,http://fr.dbpedia.org/resource/Musique_traditionnelle_galicienne
3075,"Rap, nerdcore"
3076,http://fr.dbpedia.org/resource/French_pop
3077,http://fr.dbpedia.org/resource/Rock-blues
3078,http://fr.dbpedia.org/resource/Varieté_funky
3079,"rock indépendant, pop punk, pop rock, power pop"
3080,musique instrumentale et sacrée
3081,http://fr.dbpedia.org/resource/Jazz_punk
3082,"Hip-hop instrumental, jazz hop, nu jazz"
3083,http://fr.dbpedia.org/resource/Pop_psychedelique
3084,"[techno], minimal"
3085,"Rock, punk pop , Pop"
3086,"Trance, techno"
3087,http://fr.dbpedia.org/resource/Rock'n'Roll
3088,Rock Festif
3089,"R&B, Pop, Hip-Hop"
3090,"variété italienne, rock alternatif"
3091,"Pop, blue-eyed soul et sophisti-pop"
3092,"J-pop, J-rock"
3093,jazz fusion
3094,http://fr.dbpedia.org/resource/Minimalisme
3095,"http://fr.dbpedia.org/resource/Opéra,_Opérette,_Comédie_musicale,"
3096,"http://fr.dbpedia.org/resource/Opéra,_opérette,_comédie_musicale"
3097,"Pop-rock, pop punk"
3098,"Drum and bass, Darkstep, Hardstep, Jungle, Hardcore, ..."
3099,http://fr.dbpedia.org/resource/Pinoy_pop
3100,rock indépendant punk
3101,"Rock, folk, pop"
3102,"Raï traditionnel, bédoui"
3103,http://fr.dbpedia.org/resource/Broken_Beat
3104,Minimal
3105,Afrobeat
3106,http://fr.dbpedia.org/resource/Beat_box
3107,"Punk rock, heavy-metal, deathpunk"
3108,http://fr.dbpedia.org/resource/Polka_(danse)
3109,"Punk rock, heavy-metal, deathunk"
3110,guitariste acoustique instrumental
3111,http://fr.dbpedia.org/resource/Sonate
3112,http://fr.dbpedia.org/resource/Poème
3113,http://fr.dbpedia.org/resource/Musique_Acoustique
3114,http://fr.dbpedia.org/resource/Pop-folk-rock
3115,http://fr.dbpedia.org/resource/Ambiant
3116,"Electropop, synthpop, dance-pop"
3117,http://fr.dbpedia.org/resource/Neurofunk
3118,http://fr.dbpedia.org/resource/Techstep
3119,"http://fr.dbpedia.org/resource/Rock'n_roll,_country,_disco"
3120,http://fr.dbpedia.org/resource/Great_American_Songbook
3121,http://fr.dbpedia.org/resource/Portugal
3122,http://fr.dbpedia.org/resource/Bitpop
3123,http://fr.dbpedia.org/resource/8-bit_(musique)
3124,http://fr.dbpedia.org/resource/Pop/Rock
3125,Djent
3126,Crossover Thrash
3127,Nu Metal
3128,http://fr.dbpedia.org/resource/Folk_expérimental
3129,http://fr.dbpedia.org/resource/Rock_n'roll
3130,http://fr.dbpedia.org/resource/Hard_Rock
3131,Pop à influence Orientale
3132,http://fr.dbpedia.org/resource/Reggae_(musique)
3133,Pop - texte - turc - arabesque
3134,musique classique et jazz
3135,"R'n'B, , Soul,"
3136,"Variétés, pop lyrique."
3137,http://fr.dbpedia.org/resource/Sardaigne
3138,Musique sacrée et profane
3139,"Musique des Pays-Bas, du Moyen Âge jusqu'au"
3140,"Variété française, pop, soft rock, pop rock, dance, folk, country pop"
3141,http://fr.dbpedia.org/resource/Musique_ethnique
3142,http://fr.dbpedia.org/resource/Death_Mélodique
3143,http://fr.dbpedia.org/resource/Lindy_Hop
3144,"Black metal, black metal symphonique death metal"
3145,chanson et chant de Noël néerlandais
3146,http://fr.dbpedia.org/resource/Canzone
3147,http://fr.dbpedia.org/resource/Villanella
3148,http://fr.dbpedia.org/resource/Colorature
3149,chanson français et néerlandais
3150,rock/twist/instrumental
3151,"musique concrète, art acousmatique, musique improvisée"
3152,http://fr.dbpedia.org/resource/École_franco-flamande
3153,http://fr.dbpedia.org/resource/Chanson_engagée
3154,"rock progressif, rock classic contemporain"
3155,Rock / pop
3156,chansons profanes et scripturales
3157,orchestre
3158,Rock humoristique
3159,"Raggamuffin, dancehall, rub-a-dub, reggae, punk rock"
3160,"Salsa, tropical"
3161,http://fr.dbpedia.org/resource/Big_room
3162,flamenco-disco
3163,Mandopop
3164,http://fr.dbpedia.org/resource/Folk_black_metal
3165,"électro pop, new wave, rock"
3166,"Classique : ballet, concerto, mélodie, piano solo, symphonie ..."
3167,"Rock, musique traditionnelle"
3168,"Metalcore, heavy metal, electronicore"
3169,musique folk mystique
3170,"House, electro, dirty dutch"
3171,"Jazz, musique classique, third stream music"
3172,punk underground
3173,"Afro-punk, alternative hip-hop, soul, funk, rock and roll, dance-punk, new wave"
3174,http://fr.dbpedia.org/resource/Pop_folk
3175,http://fr.dbpedia.org/resource/Hardhouse
3176,"variété, musique de films, musique traditionnelle"
3177,Dance/pop enfantine
3178,Pop et rock indépendant
3179,http://fr.dbpedia.org/resource/Early_house
3180,(Actuellement:)
3181,(Anciennement:)
3182,http://fr.dbpedia.org/resource/Néo_metal
3183,"pop, pop-rock"
3184,Musique soliste et concertante pour piano. Musique d'ensemble
3185,"Indie pop, electro pop"
3186,Hard rock funk
3187,"Metal Alternatif, Nu Metal, Metal Chrétien, rapcore, [Rap Metal]], [Raggae]], [Heavy Rock]],"
3188,"Rock, folk"
3189,vipelite / baburi / musique alternative
3190,http://fr.dbpedia.org/resource/Musique_doujin
3191,http://fr.dbpedia.org/resource/Chamamé
3192,"Reggae, Cali-Reggae, Roots"
3193,E☆ROCK
3194,http://fr.dbpedia.org/resource/Human_Beatbox
3195,"Variété, rock, musique traditionnelle, ballades, films"
3196,http://fr.dbpedia.org/resource/Malhoun
3197,Indo-Afghan Electronica
3198,http://fr.dbpedia.org/resource/San_Francisco_Sound
3199,http://fr.dbpedia.org/resource/Bubblegum
3200,"Pop, classique et folklorique."
3201,"Heavy metal, hardcore punk, grunge"
3202,http://fr.dbpedia.org/resource/Low_bap
3203,Rock hybride
3204,Art minimal/classique
3205,http://fr.dbpedia.org/resource/Tchalga
3206,marches
3207,http://fr.dbpedia.org/resource/Marche_(musique)
3208,http://fr.dbpedia.org/resource/Emo_pop
3209,http://fr.dbpedia.org/resource/Country-Pop_(musique)
3210,http://fr.dbpedia.org/resource/Rock_algérien
3211,"Pop, musique électronique, dance, house"
3212,http://fr.dbpedia.org/resource/Music
3213,http://fr.dbpedia.org/resource/Chanson_-_éducation
3214,"Variétés, danse"
3215,http://fr.dbpedia.org/resource/Musique_libre
3216,http://fr.dbpedia.org/resource/Arabesque_(musique)
3217,http://fr.dbpedia.org/resource/Musique_populaire_traditionnelle_turque
3218,Musique religieuse
3219,Ambient/Ambient techno]
3220,"Synthpop, Electropop, New Wave, Disco Lento"
3221,http://fr.dbpedia.org/resource/Rébétiko
3222,http://fr.dbpedia.org/resource/Musique_Alternative
3223,Electro-house
3224,Ethno-rock
3225,symphonies
3226,Rock acoustique/alternatif
3227,http://fr.dbpedia.org/resource/Angleterre
3228,http://fr.dbpedia.org/resource/Folk_Music
3229,http://fr.dbpedia.org/resource/Gospel_urbain_contemporain
3230,accordéon
3231,Sludge metal et metal progressif
3232,"Progressive house, electro, house, electro house, mid-tempo, downtempo, breaks"
3233,http://fr.dbpedia.org/resource/Hardbop
3234,http://fr.dbpedia.org/resource/Jazz_Fusion
3235,http://fr.dbpedia.org/resource/Tribal
3236,musique vocale sacrée
3237,http://fr.dbpedia.org/resource/Éducation
3238,Death mélodique et thrash metal
3239,http://fr.dbpedia.org/resource/Nouvelle_Musique
3240,qasida
3241,http://fr.dbpedia.org/resource/Rock_progressif_atmosphérique
3242,http://fr.dbpedia.org/resource/Post-prog
3243,musique de chambre et romances
3244,Rock N Roll
3245,http://fr.dbpedia.org/resource/Gallo
3246,http://fr.dbpedia.org/resource/Jazz_music
3247,http://fr.dbpedia.org/resource/Contemporary_R&B
3248,http://fr.dbpedia.org/resource/Footwork_(Chicago)
3249,http://fr.dbpedia.org/resource/Abstract_Hip_Hop
3250,Electronica
3251,Musique électroacoustique
3252,"J-pop, denpa"
3253,"Blues, Jazz, Jump blues, Blues rock, Rockabilly,"
3254,Electronic / Indie pop
3255,http://fr.dbpedia.org/resource/Southern_gospel
3256,http://fr.dbpedia.org/resource/Punk_folk
3257,http://fr.dbpedia.org/resource/Hawzi_(musique)
3258,Musiques africaines et Afro-Latines
3259,"Néoclassique, Musique industrielle martiale"
3260,http://fr.dbpedia.org/resource/Bongo_Flava
3261,Blues Touareg
3262,"Pop, flamenco, gipsypop , rumba flamenca , pop latino"
3263,"Downtempo, IDM, , ambient"
3264,http://fr.dbpedia.org/resource/Austropop
3265,musique chorale
3266,http://fr.dbpedia.org/resource/Chakacha
3267,Pop - Varietés
3268,schlager
3269,http://fr.dbpedia.org/resource/Satire_sociale
3270,"Pop, soul et RnB"
3271,"Dance, logobi, electro, Raï'n'B, afro-pop, N'dombolo"
3272,http://fr.dbpedia.org/resource/Plena
3273,http://fr.dbpedia.org/resource/Club_(genre_musical)
3274,"EBM, gabber, house, hardcore, techno, speedcore, techno expérimentale"
3275,http://fr.dbpedia.org/resource/Musique_martiniquaise
3276,http://fr.dbpedia.org/resource/Blues_Touareg
3277,"Rock indépendant, folk rock, pop rock, rock progressif, rock alternatif, art rock, rock atmosphérique."
3278,Nangma Toeshey
3279,"Dance pop, schlager"
3280,"Swing, Schlager"
3281,http://fr.dbpedia.org/resource/Dutch_house
3282,http://fr.dbpedia.org/resource/Big_room_house
3283,http://fr.dbpedia.org/resource/Nintendocore
3284,Musique de films
